Name,Engagement Level,Engagement Score,Top Engagement Signals,Company ID,Hubspot Company URL,Hubspot Company Company Name,Company name,Company domain
alpha-wireless.com,-,-,-,"alpha-wireless.com",-,-,"Alpha Wireless Communications","alpha-wireless.com"
sos-retailservices.com,-,-,-,"sos-retailservices.com",-,-,"Sos - Retail Services, Llc","sos-retailservices.com"
carnegiehall.org,-,-,-,-,-,-,"Carnegie Hall","carnegiehall.org"
glia.com,-,-,-,"glia.com",-,-,"Glia","glia.com"
umindanao.edu.ph,"Hot","1.333333",-,-,-,"University of Mindanao","University Of Mindanao","umindanao.edu.ph"
usa.gov,-,-,-,"usa.gov",-,-,"US Government","usa.gov"
karmajack.com,-,-,-,"karmajack.com",-,-,"KARMA Jack","karmajack.com"
greenwiremedia.com,-,-,-,"greenwiremedia.com",-,-,"Green Wire Media","greenwiremedia.com"
jesuitaszaragoza.es,-,-,-,"jesuitaszaragoza.es",-,-,"Jesuitas El Salvador","jesuitaszaragoza.es"
telekom.me,-,-,-,"telekom.me",-,-,"Crnogorski Telekom","telekom.me"
osfashland.org,-,-,-,"osfashland.org",-,-,"Oregon Shakespeare Festival","osfashland.org"
infokes.co.id,-,-,-,"infokes.co.id",-,-,"Infokes","infokes.co.id"
snipitz.app,-,-,-,"snipitz.app",-,-,"Snipitz","snipitz.app"
sharklasers.com,-,-,-,"sharklasers.com",-,-,-,-
agenra.com,-,-,-,"agenra.com",-,-,"Agenra","agenra.com"
callbright.com,-,-,-,"callbright.com",-,-,"Callbright Corporation","callbright.com"
uala.com.ar,-,-,-,"uala.com.ar",-,-,"Ualá","uala.com.ar"
wizzair.com,-,-,-,"wizzair.com",-,-,"Wizz Air Holdings Plc","wizzair.com"
eclypsium.com,-,-,-,"eclypsium.com",-,-,"Eclypsium","eclypsium.com"
albritton.com,-,-,-,"albritton.com",-,-,"Albritton’s Flowers","albritton.com"
stevewhitevwaudi.com,-,-,-,"stevewhitevwaudi.com",-,-,"Steve White Audi VW","stevewhitevwaudi.com"
burs.org.bw,-,-,-,-,-,-,"Botswana Unified Revenue Service","burs.org.bw"
alpineschools.org,-,-,-,"alpineschools.org",-,-,"Alpine School District","alpineschools.org"
permira.com,-,-,-,"permira.com",-,-,"Permira","permira.com"
qsisouth.com,-,-,-,-,-,-,"Quality Systems Installation Inc","qsisouth.com"
ingeniushr.com,-,-,-,"ingeniushr.com",-,-,"InGenius HR Smart Solutions","ingeniushr.com"
royallepage.ca,"Hot","1.333333",-,-,-,-,"Royal Lepage Limited","royallepage.ca"
maxo.co,-,-,-,"maxo.co",-,-,"MAXO SAS","maxo.co"
zoidii.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/18192337324","Zoidii",-,-
enterprise.plc.uk,-,-,-,"enterprise.plc.uk",-,-,"Enterprise PLC","enterprise.plc.uk"
coherehealth.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/17319158073","Cohere Health","Cohere Health","coherehealth.com"
fpcsolutions.co.za,-,-,-,"fpcsolutions.co.za",-,-,"FPC Solutions","fpcsolutions.co.za"
cypresscollege.edu,-,-,-,"cypresscollege.edu",-,-,"Cypress College","cypresscollege.edu"
umh.es,"Hot","2",-,-,-,-,"Universidad Miguel Hernandez","umh.es"
pdisoftware.com,-,-,-,"pdisoftware.com",-,-,"PDI Software","pdisoftware.com"
estuate.com,"Ice","0","",-,-,"Estuate","Estuate","estuate.com"
remedymed.com,-,-,-,"remedymed.com",-,-,"Remedy Medical Properties","remedymed.com"
lovingarmscareinc.com,-,-,-,"lovingarmscareinc.com",-,-,"Loving Arms Care Inc","lovingarmscareinc.com"
lytx.com,-,-,-,"lytx.com",-,-,"Lytx","lytx.com"
jordanwinery.com,-,-,-,"jordanwinery.com",-,-,"Jordan Vineyard & Winery","jordanwinery.com"
historian.ai,-,-,-,"historian.ai",-,-,"Historian","historian.ai"
greenlight.guru,-,-,-,"greenlight.guru",-,-,"Greenlight Guru","greenlight.guru"
contextworld.com,-,-,-,"contextworld.com",-,"CONTEXT","CONTEXT","contextworld.com"
d1.com.co,-,-,-,"d1.com.co",-,-,"Tiendas D1","d1.com.co"
woodlanddirect.com,-,-,-,"woodlanddirect.com",-,-,"Woodland Direct","woodlanddirect.com"
waldensecurity.com,-,-,-,"waldensecurity.com",-,-,"Walden Security","waldensecurity.com"
bprc.nl,-,-,-,"bprc.nl",-,-,"B.P.R.C.","bprc.nl"
etro.com,-,-,-,"etro.com",-,-,"Etro","etro.com"
bridge-commercial.com,-,-,-,"bridge-commercial.com",-,-,"Bridge Commercial","bridge-commercial.com"
adaptivesecurity.cl,-,-,-,"adaptivesecurity.cl",-,-,"Adaptive Security","adaptivesecurity.cl"
anglia.ac.uk,-,-,-,"anglia.ac.uk",-,-,"Anglia Ruskin University","anglia.ac.uk"
stepan.com,-,-,-,"stepan.com",-,-,"Stepan Company","stepan.com"
mylma.org,-,-,-,"mylma.org",-,-,"Lake Michigan Academy","mylma.org"
testeyetechnologies.com,"Ice","0","",-,-,"Testeyetechnologies",-,-
davideng.co.il,-,-,-,"davideng.co.il",-,-,"David Engineers Ltd","davideng.co.il"
ideal2000.com,"Hot","3.333333","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/18622719823","Ideal Plus LLC",-,-
tu.ac.th,-,"5",-,-,-,-,"Thammasat University","tu.ac.th"
korsit.com,-,-,-,"korsit.com",-,-,"Korsit","korsit.com"
ahoy360.co.uk,-,-,-,"ahoy360.co.uk",-,-,-,-
carboncure.com,-,-,-,"carboncure.com",-,-,"CarbonCure Technologies","carboncure.com"
neugenius.com,-,-,-,"neugenius.com",-,-,"neugenius.com","neugenius.com"
visitcalgary.com,-,-,-,"visitcalgary.com",-,-,"Tourism Calgary","visitcalgary.com"
hsv.digital,-,-,-,"hsv.digital",-,-,"HSV Digital","hsv.digital"
charlestonbattery.com,-,-,-,"charlestonbattery.com",-,-,"Charleston Battery","charlestonbattery.com"
wsesdvt.org,-,-,-,"wsesdvt.org",-,-,"Brattleboro Union High School","wsesdvt.org"
gohighlevel.com,"Ice","0",-,-,-,"HighLevel","HighLevel","gohighlevel.com"
oleaedge.com,-,-,-,"oleaedge.com",-,-,"Olea Edge Analytics","oleaedge.com"
calicoenergy.com,-,-,-,"calicoenergy.com",-,-,"Calico Energy","calicoenergy.com"
amu.edu.et,-,-,-,"amu.edu.et",-,-,"Arba Minch University","amu.edu.et"
bridgestoneamericas.com,-,-,-,"bridgestoneamericas.com",-,-,"Bridgestone Americas","bridgestoneamericas.com"
altaits.com,-,-,-,"altaits.com",-,-,"ALTA IT Services","altaits.com"
cgvakindia.com,-,-,-,"cgvakindia.com",-,-,"CG-VAK Software & Exports","cgvakindia.com"
internetsoft.com,"Ice","0","",-,-,-,"Internet Soft","internetsoft.com"
directiveconsulting.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/7581658297","Directive","Directive","directiveconsulting.com"
msg.com,-,-,-,"msg.com",-,-,"Madison Square Garden","msg.com"
prf.org,-,-,-,"prf.org",-,-,"Purdue Research Foundation","prf.org"
yahooinc.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/18317601415","Yahoo","Yahoo","yahooinc.com"
avanzegroup.com,-,-,-,-,-,-,"Avanze Group","avanzegroup.com"
stl.tech,"Hot","4",-,-,-,-,"Sterlite Technologies Limited","stl.tech"
zalando.de,-,-,-,"zalando.de",-,-,"Zalando Payments GmbH","zalando.de"
printwarellc.com,-,-,-,"printwarellc.com",-,-,"Printware","printwarellc.com"
fdu.edu,-,-,-,"fdu.edu",-,-,"Fairleigh Dickinson University","fdu.edu"
designcloud.app,"Hot","1.333333","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/17305017993","Design Cloud","Design Cloud","designcloud.app"
na.com,-,-,-,"na.com",-,-,"North American Corporation","na.com"
haskell.com,"Ice","0","",-,-,"haskell","Haskell","haskell.com"
auvik.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/7423671426","Auvik Networks Inc","Auvik Networks","auvik.com"
ute.com.uy,-,-,-,"ute.com.uy",-,-,"UTE","ute.com.uy"
cognota.com,-,-,-,"cognota.com",-,-,"Cognota","cognota.com"
lucidgames.co.uk,-,-,-,"lucidgames.co.uk",-,-,"Lucid Games","lucidgames.co.uk"
teachingmatters.org,-,-,-,"teachingmatters.org",-,-,"Teaching Matters","teachingmatters.org"
nowskills.co.uk,-,-,-,"nowskills.co.uk",-,-,"NOWSKILLS LIMITED","nowskills.co.uk"
blackpointcyber.com,-,-,-,"blackpointcyber.com",-,-,"Blackpoint Cyber","blackpointcyber.com"
canny.io,-,-,-,-,-,"Canny","Canny","canny.io"
omkar.com,-,-,-,"omkar.com",-,-,"Omkar Realtors & Developers Pvt Ltd","omkar.com"
auburn.edu,-,-,-,-,-,-,"Auburn University","auburn.edu"
obsidian.dk,-,-,-,"obsidian.dk",-,-,"Obsidian Digital","obsidian.dk"
contact-software.com,-,-,-,"contact-software.com",-,-,"CONTACT Software","contact-software.com"
southlakecarroll.edu,-,-,-,"southlakecarroll.edu",-,-,"Carroll Independent School District","southlakecarroll.edu"
entrecs.com,-,-,-,"entrecs.com",-,-,"Entre Computer Services","entrecs.com"
storydesign.in,-,-,-,"storydesign.in",-,-,"Story Design","storydesign.in"
morecommerce.com,-,-,-,"morecommerce.com",-,-,"MoreCommerce","morecommerce.com"
envirosight.com,-,-,-,"envirosight.com",-,-,"Envirosight","envirosight.com"
textmagic.biz,-,-,-,"textmagic.biz",-,-,"TextMagic","textmagic.biz"
inros-lackner.net,-,-,-,"inros-lackner.net",-,-,"Inros Lackner Vietnam","inros-lackner.net"
team.org,-,-,-,"team.org",-,-,"The Evangelical Alliance Mission","team.org"
sheaglobal.com,-,-,-,"sheaglobal.com",-,-,"SHEA Global","sheaglobal.com"
swegon.com,-,-,-,"swegon.com",-,-,"Swegon","swegon.com"
worlee.de,-,-,-,"worlee.de",-,-,"E.H.Worlée & Co. GmbH KG","worlee.de"
brivo.com,-,-,-,-,-,"Brivo","Brivo","brivo.com"
dsminfocom.com,-,-,-,"dsminfocom.com",-,-,"DSM Infocom Pvt. Ltd.","dsminfocom.com"
wackerneuson.com,-,-,-,"wackerneuson.com",-,-,"Wacker Neuson","wackerneuson.com"
stpinext.in,-,-,-,"stpinext.in",-,-,"STPINEXT","stpinext.in"
esn.eu,-,-,-,"esn.eu",-,-,"ESN","esn.eu"
trafficbuilders.us,"Hot","1.333333","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/15994025096","Traffic Builders","Traffic Builders","trafficbuilders.us"
tailorbrands.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/7397300068","Tailor Brands Ltd","Tailor Brands","tailorbrands.com"
silverarrow.in,-,-,-,"silverarrow.in","https://app.hubspot.com/contacts/6188127/company/18771329959","SilverArrow Technologies Pvt Ltd","SilverArrow Technologies Pvt Ltd","silverarrow.in"
india.org,-,-,-,"india.org",-,-,"India","india.org"
procarerx.com,-,-,-,"procarerx.com",-,-,"ProCare Rx","procarerx.com"
flyingsaints.com,-,-,-,"flyingsaints.com",-,-,"Flying Saints","flyingsaints.com"
snsuk.co.uk,-,-,-,"snsuk.co.uk",-,-,"STRUCTURED NETWORK SOLUTIONS UK LIMITED","snsuk.co.uk"
yourrighthand.co.uk,-,-,-,"yourrighthand.co.uk",-,-,"Your Right Hand Finance Team","yourrighthand.co.uk"
tslaerospace.com,-,-,-,"tslaerospace.com",-,-,"TSL Aerospace Technologies Ltd","tslaerospace.com"
gtnexus.com,-,-,-,"gtnexus.com",-,-,"GT Nexus","gtnexus.com"
dbe.com.et,-,-,-,"dbe.com.et",-,-,"Development Bank Of Ethiopia","dbe.com.et"
deepdub.ai,"Ice","0","",-,-,"deepdub.ai","deepdub.ai","deepdub.ai"
tejaventures.com,-,-,-,"tejaventures.com",-,-,"Teja Ventures","tejaventures.com"
wowlabz.com,"Ice","0","","wowlabz.com",-,"Wow Labz","Wow Labz","wowlabz.com"
zonkafeedback.com,-,-,-,"zonkafeedback.com",-,-,"Zonka Feedback","zonkafeedback.com"
hau.ac.in,-,-,-,"hau.ac.in",-,-,"Chaudhary Charan Singh Haryana Agricultural University","hau.ac.in"
star.global,-,-,-,"star.global",-,-,"Star","star.global"
nureca.com,-,-,-,"nureca.com",-,-,"Nureca","nureca.com"
seraph.com,"Ice","0",-,-,-,"Seraph","Seraph","seraph.com"
v-comply.com,"Hot","22.666667","Website Paid Search 9.00",-,"https://app.hubspot.com/contacts/6188127/company/9945363804","VComply","VComply","v-comply.com"
dlsu.edu.ph,-,-,-,"dlsu.edu.ph",-,-,"De La Salle University","dlsu.edu.ph"
uni-koeln.de,-,-,-,"uni-koeln.de",-,-,"Universität Zu Köln","uni-koeln.de"
gsmd.ac.uk,-,-,-,"gsmd.ac.uk",-,-,"Guildhall School Of Music & Drama","gsmd.ac.uk"
relishworks.com,-,-,-,"relishworks.com",-,-,"Relish Works","relishworks.com"
haas-fertigbau.de,-,-,-,"haas-fertigbau.de",-,-,"Haas Fertigbau GmbH","haas-fertigbau.de"
sinarmasland.com,-,-,-,-,-,-,"Sinar Mas Land","sinarmasland.com"
nanonino.in,-,-,-,"nanonino.in",-,-,"Nano Nino","nanonino.in"
rtcamp.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/15897285018","rtCamp Solutions Pvt Ltd","Rtcamp","rtcamp.com"
innovapptive.com,"Ice","0","",-,-,"Innovapptive Inc.","Innovapptive","innovapptive.com"
gpstrategies.com,-,-,-,"gpstrategies.com",-,-,"GP Strategies","gpstrategies.com"
bellaandduke.co.uk,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/8138696971","Bella & Duke","Bella & Duke","bellaandduke.co.uk"
myfundbox.com,-,"5.555556",-,-,"https://app.hubspot.com/contacts/6188127/company/17416627723","MYFUNDBOX","MYFUNDBOX","myfundbox.com"
xs-worldwide.com,-,-,-,"xs-worldwide.com",-,-,"XS Worldwide","xs-worldwide.com"
moolya.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/17281346431","Moolya Software Testing","Moolya Software Testing","moolya.com"
teletex.com.br,-,-,-,"teletex.com.br",-,-,"Teletex","teletex.com.br"
bloomreach.com,-,-,-,-,-,"Bloomreach","Bloomreach","bloomreach.com"
skinbase.co.uk,-,-,-,"skinbase.co.uk",-,-,"SkinBase","skinbase.co.uk"
wadidegla.com,-,-,-,"wadidegla.com",-,-,"Wadi Degla","wadidegla.com"
wipfli.com,-,-,-,-,-,-,"Wipfli LLP","wipfli.com"
datagrokr.com,-,-,-,"datagrokr.com",-,-,"DataGrokr","datagrokr.com"
nepallife.com.np,-,-,-,"nepallife.com.np",-,-,"NEPAL LIFE INSURANCE COMPANY LIMITED","nepallife.com.np"
plil.co.in,-,-,-,"plil.co.in",-,-,"Punjab Logistic Infrastructure Limited","plil.co.in"
emarketingeye.com,-,-,-,"emarketingeye.com",-,-,"Emarketingeye","emarketingeye.com"
nsf.org,-,-,-,"nsf.org",-,-,"NSF International","nsf.org"
aspireapp.com,-,-,-,"aspireapp.com",-,-,"Aspire","aspireapp.com"
iimnagpur.ac.in,-,"4",-,-,"https://app.hubspot.com/contacts/6188127/company/17207005044","IIM Nagpur","IIM Nagpur","iimnagpur.ac.in"
r17ventures.com,-,-,-,"r17ventures.com",-,-,"R17 Ventures","r17ventures.com"
pimloc.com,-,-,-,"pimloc.com",-,-,"Pimloc","pimloc.com"
oright.io,-,-,-,"oright.io",-,-,"QBOID IoTech","oright.io"
zapidhire.com,-,-,-,"zapidhire.com",-,-,"Zapid Hire","zapidhire.com"
centa.org,-,-,-,"centa.org",-,-,"Centre For Teacher Accreditation","centa.org"
dgtra.com,"Hot","0.666667",-,-,-,-,"DGTRA CONSULTANCY PVT LTD","dgtra.com"
marketechy.com,"Hot","14","Website Paid Search 5.00",-,-,"Marketechy","Marketechy","marketechy.com"
perigorddata.com,-,-,-,"perigorddata.com",-,-,"Perigord","perigorddata.com"
bayan-tech.com,-,-,-,"bayan-tech.com",-,-,"Bayantech","bayan-tech.com"
atdsolution.com,-,-,-,"atdsolution.com",-,-,"ATD Solution","atdsolution.com"
cdit.org,-,-,-,"cdit.org",-,-,"C DIT","cdit.org"
vervesquare.com,-,-,-,"vervesquare.com",-,-,"Verve Square Technologies","vervesquare.com"
tractorventures.com,-,-,-,"tractorventures.com",-,-,"Tractor Ventures","tractorventures.com"
darwinbox.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/8744009858","Darwinbox Digital Solutions Private Limited","Darwinbox","darwinbox.com"
embee.co.in,-,-,-,-,-,"Embee Software Pvt Ltd","Embee Software Pvt Ltd","embee.co.in"
shobizexperience.com,-,-,-,"shobizexperience.com",-,-,"Shobiz Experiential Communications","shobizexperience.com"
bankleumi.co.il,-,-,-,"bankleumi.co.il",-,-,"Bank Leumi","bankleumi.co.il"
mydbops.com,-,-,-,"mydbops.com",-,-,"Mydbops","mydbops.com"
iceye.com,-,-,-,"iceye.com",-,-,"ICEYE","iceye.com"
supportingenterprises.com,"Hot","1.333333","Website Paid Search 2.00",-,-,-,"Supporting Enterprises","supportingenterprises.com"
codiant.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/16309600393","Codiant Software Technologies Pvt. Ltd.","Codiant","codiant.com"
manipalgroup.info,-,-,-,"manipalgroup.info",-,-,"Manipal Technologies Limited","manipalgroup.info"
sjcem.edu.in,-,"1",-,-,-,-,"St John College Of Engineering & Management","sjcem.edu.in"
icecubedigital.com,-,-,-,"icecubedigital.com",-,-,"IceCube Digital","icecubedigital.com"
gerolamoscorza.it,-,-,-,"gerolamoscorza.it",-,-,"Gerolamo Scorza Societa Per Azion","gerolamoscorza.it"
slrtce.in,-,-,-,"slrtce.in","https://app.hubspot.com/contacts/6188127/company/18794906706","Shree L R Tiwari College Of Engineering","Shree L R Tiwari College Of Engineering","slrtce.in"
xo.gr,-,-,-,"xo.gr",-,-,"Greek Yellow Pages","xo.gr"
telvetto.com,"Ice","0",-,-,"https://app.hubspot.com/contacts/6188127/company/18664698681","Telvetto Politics",-,-
kaleidofin.com,-,-,-,"kaleidofin.com",-,-,"Kaleidofin","kaleidofin.com"
rbmi.in,-,-,-,"rbmi.in",-,-,"RBMI","rbmi.in"
applify.co,-,-,-,"applify.co",-,-,"Applify","applify.co"
starmont.ca,-,-,-,"starmont.ca",-,-,"Starmont Media Services Inc","starmont.ca"
remoteworkmate.com,-,-,-,"remoteworkmate.com",-,-,"Remote Workmate","remoteworkmate.com"
insead.edu,"Hot","2.666667","Website Paid Search 1.00","insead.edu",-,-,"INSEAD","insead.edu"
oguni-hp.com,-,-,-,"oguni-hp.com",-,-,"医療法人藤森医療財団 小国病院","oguni-hp.com"
redfmindia.in,-,-,-,"redfmindia.in",-,-,"Red FM","redfmindia.in"
b2bvoyager.com,"Hot","0.666667",-,-,-,-,-,-
exotto.com,-,-,-,"exotto.com",-,-,"Exotto","exotto.com"
frendsbeauty.com,-,-,-,"frendsbeauty.com",-,-,"Frends Beauty","frendsbeauty.com"
qurinomsolutions.com,-,-,-,"qurinomsolutions.com",-,-,"Qurinom Solutions","qurinomsolutions.com"
unthinkable.co,"Hot","6","Website Paid Search 1.00",-,"https://app.hubspot.com/contacts/6188127/company/18341526786","Unthinkable Solutions","Unthinkable Solutions","unthinkable.co"
rotana.com,-,-,-,"rotana.com",-,-,"Rotana","rotana.com"
lockheedmartin.com,-,-,-,"lockheedmartin.com",-,-,"Lockheed Martin Corporation","lockheedmartin.com"
edusysglobal.com,-,-,-,"edusysglobal.com",-,-,"EDUSYS SERVICES Pvt Ltd","edusysglobal.com"
knolskape.com,-,-,-,-,-,"KNOLSKAPE","KNOLSKAPE","knolskape.com"
du.ae,-,-,-,-,-,"Emirates Integrated Telecommunications","Emirates Integrated Telecommunications Co","du.ae"
fast-growing-trees.com,-,-,-,"fast-growing-trees.com",-,-,"Fast Growing Trees","fast-growing-trees.com"
macquarie.com,-,"5.555556",-,-,-,-,"Macquarie Group Ltd","macquarie.com"
khatibalami.com,-,-,-,"khatibalami.com",-,-,"Khatib & Alami","khatibalami.com"
dinnerlab.com,-,-,-,"dinnerlab.com",-,-,"Dinner Lab","dinnerlab.com"
digicert.com,-,-,-,"digicert.com",-,-,"DigiCert","digicert.com"
3302baylor.com,-,-,-,"3302baylor.com",-,-,"Shaw Technology Solutions","3302baylor.com"
latticesemi.com,-,-,-,"latticesemi.com",-,-,"Lattice Semiconductor","latticesemi.com"
boston-technology.com,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/7794312032","Boston Technology Corporation","Boston Technology Corporation","boston-technology.com"
virtualstudios.ph,-,-,-,"virtualstudios.ph",-,-,"Virtual Studios","virtualstudios.ph"
testhouse.net,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/15703019816","Testhouse Ltd","Testhouse","testhouse.net"
cointab.net,"Ice","0",-,-,"https://app.hubspot.com/contacts/6188127/company/18530813512","Cointab",-,-
financeincorp.com,-,-,-,"financeincorp.com",-,-,"Finance","financeincorp.com"
beambenefits.com,-,-,-,-,-,"Beambenefits","Beam Benefits","beambenefits.com"
daytonatec.com,"Hot","5.333333","Website Paid Search 2.00",-,-,"Daytona Technologies","Daytona Technologies","daytonatec.com"
citrix.com,-,-,-,-,-,-,"Citrix Systems, Inc.","citrix.com"
datadoghq.com,"Hot","2",-,-,-,-,"Datadog","datadoghq.com"
kleinisd.net,-,-,-,"kleinisd.net",-,-,"Klein Independent School District","kleinisd.net"
pa.us,-,-,-,"pa.us",-,-,"Hampton Township School District","htsd.k12.pa.us"
castingnetworks.com,-,-,-,"castingnetworks.com",-,-,"Casting Networks","castingnetworks.com"
maildrop.cc,-,-,-,"maildrop.cc",-,-,"Maildrop","maildrop.cc"
vancouver.ca,-,-,-,"vancouver.ca",-,-,"City Of Vancouver","vancouver.ca"
buffalo.edu,"Hot","2",-,-,-,"University At Buffalo","University At Buffalo","buffalo.edu"
rexnord.com,-,-,-,"rexnord.com",-,-,"Rexnord, Inc.","rexnord.com"
essenceglobal.com,-,-,-,"essenceglobal.com",-,-,"Essence","essenceglobal.com"
servicenow.com,-,-,-,-,-,-,"ServiceNow, Inc.","servicenow.com"
oneglobesystems.com,-,-,-,"oneglobesystems.com",-,-,"OneGlobe Systems","oneglobesystems.com"
bnaibrith.ca,-,-,-,"bnaibrith.ca",-,-,"B'nai Brith Canada","bnaibrith.ca"
ammar.io,-,-,-,"ammar.io",-,-,"Genesec Inc.","ammar.io"
temporal.io,-,-,-,"temporal.io",-,-,"Temporal Technologies","temporal.io"
wimgoesarchitectuur.be,-,-,-,"wimgoesarchitectuur.be",-,-,"WIM GOES ARCHITECTUUR","wimgoesarchitectuur.be"
macduggal.com,-,-,-,"macduggal.com",-,-,"Mac Duggal","macduggal.com"
whittlebury.com,-,-,-,"whittlebury.com",-,-,"Whittlebury Park","whittlebury.com"
javasparks.com,-,-,-,"javasparks.com",-,-,"Javasparks","javasparks.com"
kimberly-clark.com,-,-,-,"kimberly-clark.com",-,-,"Kimberly-Clark Corporation","kimberly-clark.com"
sangoma.com,-,-,-,"sangoma.com",-,-,"Sangoma Technologies","sangoma.com"
radix.com,-,-,-,"radix.com",-,-,"Radix","radix.com"
uic.edu,-,-,-,-,-,-,"University Of Illinois At Chicago","uic.edu"
nrec.net,-,-,-,"nrec.net",-,-,"New River Electrical","nrec.net"
grux.digital,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/9784767916","lunix.digital - Just another WordPress site",-,-
chintechsystems.com,-,-,-,"chintechsystems.com",-,-,"Chintech Systems","chintechsystems.com"
crazyconcepts.co.za,-,-,-,"crazyconcepts.co.za",-,-,"Crazy Concepts","crazyconcepts.co.za"
drury.edu,-,-,-,"drury.edu",-,-,"Drury University","drury.edu"
junoecommerce.com,-,-,-,"junoecommerce.com",-,-,"Juno Web Design","junoecommerce.com"
legalaidsc.org,-,-,-,"legalaidsc.org",-,-,"Legal Aid Of Sonoma County","legalaidsc.org"
veolia.com,-,-,-,"veolia.com","https://app.hubspot.com/contacts/6188127/company/18763807378","Veolia","Veolia","veolia.com"
olympianfinancial.com,-,-,-,"olympianfinancial.com",-,-,"Olympian Financial Inc.","olympianfinancial.com"
tatatechnologies.com,-,-,-,-,-,-,"Tata Technologies","tatatechnologies.com"
sigmarrecruitment.com,-,-,-,"sigmarrecruitment.com",-,-,"Sigmar Recruitment","sigmarrecruitment.com"
resolver.com,"Hot","1.333333",-,-,-,"Resolver","Resolver","resolver.com"
rooter360.com,-,-,-,"rooter360.com",-,-,"Rooter360","rooter360.com"
stph.org,-,-,-,"stph.org",-,-,"St. Tammany Parish Hospital","stph.org"
bhc.edu.in,-,-,-,"bhc.edu.in",-,-,"Bishop Heber College","bhc.edu.in"
fusemachines.com,-,"32",-,-,"https://app.hubspot.com/contacts/6188127/company/7502657956","Fusemachines Inc","Fusemachines","fusemachines.com"
fcm.travel,-,-,-,-,-,"FCM Travel Solutions","FCM Travel Solutions","fcm.travel"
kariyer.net,-,-,-,"kariyer.net",-,-,"Kariyer.net","kariyer.net"
penny.co,-,-,-,"penny.co",-,-,"Penny Software","penny.co"
pypestream.com,-,-,-,"pypestream.com",-,-,"Pypestream","pypestream.com"
studypool.com,-,-,-,"studypool.com",-,-,"Studypool","studypool.com"
guidantfinancial.com,-,-,-,"guidantfinancial.com",-,-,"Guidant Financial","guidantfinancial.com"
coop.co.uk,-,-,-,"coop.co.uk",-,-,"The Co-operative Group","coop.co.uk"
chainalysis.com,-,-,-,-,"https://app.hubspot.com/contacts/6188127/company/7450016269","Chainalysis, Inc.","Chainalysis","chainalysis.com"
woodplc.com,-,-,-,"woodplc.com",-,-,"Wood Group (John) Plc","woodplc.com"
arcxis.com,-,-,-,"arcxis.com",-,-,"Arcxis","arcxis.com"
comhard.co.in,-,-,-,"comhard.co.in",-,-,"COMHARD TECHNOLOGIES","comhard.co.in"
dubaiconsultancy.ae,-,-,-,"dubaiconsultancy.ae",-,-,"Dubai Consultancy","dubaiconsultancy.ae"
everything.design,"Ice","0","",-,"https://app.hubspot.com/contacts/6188127/company/17666002546","Design Everything",-,-
centridge.co.za,-,-,-,"centridge.co.za",-,-,"CENTRIDGE","centridge.co.za"
joinerfamily.org,-,-,-,"joinerfamily.org",-,-,"joinerfamily.org","joinerfamily.org"
cannonequipment.com,-,-,-,"cannonequipment.com",-,-,"Cannon Equipment","cannonequipment.com"
cumminscollege.edu.in,-,-,-,"cumminscollege.edu.in",-,-,"Cummins College Of Engineering For Women, Nagpur","cumminscollege.edu.in"
ua.edu.ph,-,-,-,"ua.edu.ph",-,-,"University Of The Assumption","ua.edu.ph"
zgt.nl,-,-,-,"zgt.nl",-,-,"ZGT","zgt.nl"
mattenzauber.de,-,-,-,"mattenzauber.de",-,-,"Mattenzauber","mattenzauber.de"
grupor.com.mx,-,-,-,"grupor.com.mx",-,-,"Grupo R","grupor.com.mx"
cerence.com,-,-,-,"cerence.com",-,-,"Cerence","cerence.com"
ccsnh.edu,-,-,-,"ccsnh.edu",-,-,"Community College System Of New Hampshire","ccsnh.edu"
zuti.com,-,-,-,"zuti.com",-,-,"ZUTI ENGINEERING SOLUTIONS PVT LTD","zuti.com"
heritagevillageresorts.com,-,-,-,"heritagevillageresorts.com",-,-,"Heritage Village Resorts","heritagevillageresorts.com"
spiderservices.com,-,-,-,"spiderservices.com",-,-,"Spider Solutions","spiderservices.com"
getequiem.com,-,-,-,"getequiem.com",-,-,"Equiem","getequiem.com"
digitalnetwork.com.np,-,"15.333333",-,-,-,-,"Digital Network Solution","digitalnetwork.com.np"
